event-id,visible,timestamp,location-long,location-lat,argos:calcul-freq,argos:iq,argos:lc,argos:location-algorithm,argos:nb-mes,argos:sat-id,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
24174716837,TRUE,06:45.0,145.762,-57.223,4.02E+08,8,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716838,TRUE,20:56.0,145.77,-57.222,4.02E+08,,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716839,TRUE,45:04.0,145.744,-57.216,4.02E+08,,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716840,TRUE,04:54.0,145.614,-57.175,4.02E+08,8,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716841,TRUE,14:17.0,145.75,-57.148,4.02E+08,8,A,least squares,3,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716842,TRUE,15:50.0,145.578,-57.15,4.02E+08,,A,least squares,3,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716843,TRUE,09:17.0,145.708,-57.134,4.02E+08,7,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716844,TRUE,52:46.0,145.654,-57.125,4.02E+08,6,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716845,TRUE,00:37.0,145.682,-57.154,4.02E+08,,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716846,TRUE,00:35.0,145.286,-57.11,4.02E+08,8,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716847,TRUE,09:21.0,145.296,-57.14,4.02E+08,,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716848,TRUE,16:00.0,145.257,-57.104,4.02E+08,,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716849,TRUE,57:40.0,145.186,-57.09,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716850,TRUE,10:19.0,144.838,-57.327,4.02E+08,40,1,least squares,4,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716851,TRUE,14:05.0,144.839,-57.327,4.02E+08,,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716852,TRUE,32:39.0,144.853,-57.334,4.02E+08,,B,least squares,2,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716853,TRUE,02:02.0,144.872,-57.352,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716854,TRUE,54:58.0,144.687,-57.339,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716855,TRUE,06:12.0,144.676,-57.34,4.02E+08,,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716856,TRUE,06:12.0,144.711,-57.344,4.02E+08,,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716857,TRUE,15:49.0,144.717,-57.346,4.02E+08,,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716858,TRUE,42:33.0,144.77,-57.403,4.02E+08,8,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716859,TRUE,42:33.0,144.666,-57.378,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716860,TRUE,48:11.0,144.701,-57.532,4.02E+08,7,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716861,TRUE,48:11.0,144.666,-57.543,4.02E+08,7,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716862,TRUE,09:57.0,144.656,-57.548,4.02E+08,,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716863,TRUE,11:00.0,144.637,-57.544,4.02E+08,,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716864,TRUE,35:43.0,144.597,-57.662,4.02E+08,8,B,least squares,2,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716865,TRUE,16:22.0,144.549,-57.741,4.02E+08,8,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716866,TRUE,39:46.0,144.49,-57.818,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716867,TRUE,54:42.0,144.478,-57.837,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716868,TRUE,45:23.0,144.157,-57.92,4.02E+08,,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716869,TRUE,09:18.0,,,,,,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716870,TRUE,08:57.0,143.797,-58.221,4.02E+08,7,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716871,TRUE,45:41.0,144.119,-57.881,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716872,TRUE,25:54.0,143.456,-57.85,4.02E+08,8,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716873,TRUE,39:59.0,142.209,-57.769,4.02E+08,,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716874,TRUE,34:54.0,141.823,-57.491,4.02E+08,8,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716875,TRUE,02:03.0,141.515,-57.386,4.02E+08,8,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716876,TRUE,02:03.0,141.603,-57.383,4.02E+08,8,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716877,TRUE,16:25.0,141.255,-57.296,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716878,TRUE,28:49.0,141.316,-57.294,4.02E+08,,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716879,TRUE,06:40.0,140.758,-57.182,4.02E+08,,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716880,TRUE,06:28.0,140.531,-57.108,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716881,TRUE,54:58.0,140.155,-57.115,4.02E+08,8,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716882,TRUE,40:45.0,140.2,-57.129,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716883,TRUE,49:48.0,139.019,-57.059,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716884,TRUE,00:13.0,138.272,-57.092,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716885,TRUE,35:19.0,139.397,-57.137,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716886,TRUE,08:12.0,137.507,-57.265,4.02E+08,,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716887,TRUE,33:38.0,137.281,-57.383,4.02E+08,7,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716888,TRUE,55:48.0,138.487,-57.783,4.02E+08,,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716889,TRUE,23:46.0,138.478,-57.76,4.02E+08,,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716890,TRUE,58:53.0,138.538,-57.53,4.02E+08,8,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716891,TRUE,29:59.0,138.731,-57.57,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716892,TRUE,06:41.0,,,,,,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716893,TRUE,21:24.0,142.637,-58.545,4.02E+08,,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716894,TRUE,53:26.0,,,,,,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716895,TRUE,53:26.0,,,,,,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716896,TRUE,48:00.0,,,,,,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716897,TRUE,37:22.0,,,,,,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716898,TRUE,02:25.0,144.688,-55.796,4.02E+08,60,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716899,TRUE,02:40.0,111.725,-62.279,4.02E+08,,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716900,TRUE,50:07.0,111.325,-62.007,4.02E+08,,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716901,TRUE,53:54.0,110.301,-62.069,4.02E+08,8,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716902,TRUE,00:29.0,109.996,-62.063,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716903,TRUE,21:51.0,109.912,-62.077,4.02E+08,7,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716904,TRUE,23:30.0,109.989,-62.194,4.02E+08,8,B,least squares,2,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716905,TRUE,36:53.0,109.791,-62.084,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716906,TRUE,36:53.0,109.669,-62.126,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716907,TRUE,36:53.0,110.272,-62.137,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716908,TRUE,00:18.0,110.044,-62.187,4.02E+08,8,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716909,TRUE,59:56.0,,,,,,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716910,TRUE,28:39.0,,,,,,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716911,TRUE,07:23.0,,,,,,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716912,TRUE,13:58.0,,,,,,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716913,TRUE,13:58.0,,,,,,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716914,TRUE,37:47.0,,,,,,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716915,TRUE,11:23.0,,,,,,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716916,TRUE,04:18.0,108.254,-62.067,4.02E+08,,A,least squares,3,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716917,TRUE,04:36.0,109.553,-62.336,4.02E+08,,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716918,TRUE,29:58.0,108.245,-62.253,4.02E+08,48,A,least squares,3,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716919,TRUE,46:29.0,108.241,-62.259,4.02E+08,,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716920,TRUE,19:04.0,108.774,-62.386,4.02E+08,5,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716921,TRUE,08:03.0,108.218,-62.347,4.02E+08,8,B,least squares,2,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716922,TRUE,58:19.0,107.385,-62.385,4.02E+08,8,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716923,TRUE,08:54.0,108.783,-62.229,4.02E+08,8,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716924,TRUE,10:56.0,108.17,-62.201,4.02E+08,8,B,least squares,2,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716925,TRUE,15:16.0,106.606,-62.145,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716926,TRUE,36:35.0,106.736,-62.157,4.02E+08,,A,least squares,3,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716927,TRUE,42:16.0,106.741,-62.16,4.02E+08,,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716928,TRUE,52:21.0,106.668,-62.177,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716929,TRUE,51:04.0,106.749,-62.182,4.02E+08,8,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716931,TRUE,33:43.0,105.853,-62.135,4.02E+08,8,A,least squares,3,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716930,TRUE,34:02.0,106.234,-62.204,4.02E+08,,B,least squares,2,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716932,TRUE,51:03.0,106.262,-62.184,4.02E+08,,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716933,TRUE,08:18.0,105.52,-62.172,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716934,TRUE,48:37.0,106.325,-62.276,4.02E+08,8,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716935,TRUE,50:31.0,106.235,-62.303,4.02E+08,,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716936,TRUE,34:56.0,105.497,-62.399,4.02E+08,8,A,least squares,3,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716937,TRUE,47:18.0,105.338,-62.406,4.02E+08,,B,least squares,2,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716938,TRUE,47:18.0,105.467,-62.401,4.02E+08,,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716939,TRUE,33:55.0,105.308,-62.413,4.02E+08,8,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716940,TRUE,33:55.0,105.313,-62.443,4.02E+08,8,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716941,TRUE,33:55.0,105.331,-62.411,4.02E+08,8,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716942,TRUE,33:23.0,104.912,-62.487,4.02E+08,8,B,least squares,2,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716943,TRUE,49:16.0,104.92,-62.502,4.02E+08,,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716944,TRUE,51:51.0,104.748,-62.663,4.02E+08,,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716945,TRUE,29:25.0,104.651,-62.676,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716946,TRUE,29:25.0,104.66,-62.673,4.02E+08,8,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716947,TRUE,33:11.0,104.767,-62.673,4.02E+08,5,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716948,TRUE,39:32.0,103.864,-62.732,4.02E+08,,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716949,TRUE,56:49.0,103.671,-62.827,4.02E+08,8,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716950,TRUE,20:15.0,103.248,-62.874,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716951,TRUE,20:15.0,104.978,-62.519,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716952,TRUE,48:59.0,103.827,-62.253,4.02E+08,,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716953,TRUE,10:55.0,103.79,-62.264,4.02E+08,,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716954,TRUE,14:45.0,103.46,-62.231,4.02E+08,,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716955,TRUE,59:26.0,102.984,-62.139,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716956,TRUE,59:27.0,,,,,,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716957,TRUE,05:13.0,102.242,-61.98,4.02E+08,8,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716958,TRUE,48:48.0,102.037,-61.927,4.02E+08,6,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716959,TRUE,03:18.0,101.613,-61.587,4.02E+08,8,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716960,TRUE,27:36.0,101.339,-61.667,4.02E+08,8,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716961,TRUE,43:41.0,101.28,-61.641,4.02E+08,,B,least squares,2,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716962,TRUE,40:19.0,101.098,-61.602,4.02E+08,8,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716963,TRUE,31:12.0,100.941,-61.572,4.02E+08,8,B,least squares,2,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716964,TRUE,58:46.0,100.95,-61.57,4.02E+08,7,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716965,TRUE,13:36.0,100.703,-61.502,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716966,TRUE,28:30.0,100.431,-61.479,4.02E+08,,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716967,TRUE,11:31.0,100.511,-61.47,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716968,TRUE,13:55.0,100.4,-61.378,4.02E+08,8,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716969,TRUE,50:31.0,100.421,-61.341,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716970,TRUE,06:05.0,100.407,-61.324,4.02E+08,,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716971,TRUE,50:59.0,100.381,-61.281,4.02E+08,6,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716972,TRUE,54:11.0,100.426,-61.333,4.02E+08,,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716973,TRUE,57:22.0,100.412,-61.335,4.02E+08,,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716974,TRUE,13:14.0,100.166,-61.127,4.02E+08,8,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716975,TRUE,42:51.0,99.928,-61.303,4.02E+08,,A,least squares,3,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716976,TRUE,59:09.0,100.175,-61.426,4.02E+08,,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
